Temperature,Humidity,CO2
28.8,39.5,389.0
29.1,38.4000000871718,382.999999061227
29.1,39.6999998256565,369.000001877546
29.0000000067055,39.3000000268221,397.999998055398
29.1999999932945,39.0000000100583,404.999999765307
29.2000000100583,39.0000000569969,388.999999463558
29.5,40.6999999396503,373.000001408159
29.5,40.1000000603497,386.999998591841
29.4000000033528,39.9000000067055,387.999999966472
29.1,40.6,387.0
29.5,39.7999999597669,374.99999986589
29.5,39.2000000804663,373.000000268221
28.7000000536442,40.1999999329448,390.999998793006
28.6000000033528,40.1000000033528,387.00000013411
28.8999999698251,39.9000000670552,377.999999966472
28.0000000502914,41.9000001106411,377.000001005828
28.4999999497086,42.9999998893589,386.999998994172
27.5000000335276,43.399999986589,385.000000067055
27.8,44.8,367.0
27.3999999798834,44.8000000804662,386.000000201166
27.1000000402331,45.9999998390675,388.999999597669
27.0000000067055,47.0999999262392,394.999999597669
26.600000013411,48.5999999497086,408.999999530613
26.2,49.0000000167638,408.999999832362
26.1999999597669,49.5000001709908,403.999999497086
25.8000000402331,51.1999998290092,399.000000502914
25.7000000033528,52.2999999631196,409.999999631196
25.7,51.8,388.0
25.900000013411,52.2999999798834,409.000000469387
26.0999999731779,52.0000000402331,415.999999061227
26.299999986589,52.199999986589,413.000000201166
26.4999999932945,51.7000000167638,387.000000871718
26.5000000033528,52.1999999966472,393.000000301749
26.5999999597669,52.1000001206994,402.000000100583
26.2000000402331,53.2999998793006,402.999999899417
26.2999999966472,52.6000000234693,419.999999430031
26.2,52.8,419.0
26.1999999932945,53.5999999530613,411.99999986589
26.100000013411,52.9000000938773,410.000000268221
25.900000013411,53.1999999798834,410.999999932945
26.0999999932945,53.1000000033528,410.000000033528
25.9999999899417,53.7000000301749,402.000000100583
25.6999999798834,54.6000000402331,405.000001609325
25.5000000201166,54.9999999597669,420.999998390675
25.2000000100583,55.9999999664724,412.000000301749
25.0,56.6,416.0
24.9999999932945,57.799999986589,409.999999463558
24.900000013411,57.6000000268221,402.000001072883
24.9999999932945,57.9999999731779,421.999998658895
24.8000000067055,58.5999999798834,429.999999731779
24.9000000033528,58.6999999966472,424.999999497086
24.9999999899417,58.6000000603497,410.000002011656
24.9000000100583,59.1999999396503,429.999997988344
24.9,59.599999986589,421.000000301749
24.9,59.8,420.0
25.0,60.0000000067055,414.000000268221
25.0,60.099999986589,417.999999463558
25.0,60.0000000067055,415.000000201166
24.8000000067055,60.399999986589,426.999999597669
24.6,60.9000000268221,419.999999664724
24.5999999798834,61.7000000201166,410.000000603497
24.4000000201166,61.8999999798834,415.999999396503
24.3000000033528,63.3999999497086,448.999998893589
24.1,64.7,421.0
24.2000000067055,65.1999999597669,447.999998591841
24.299999986589,64.6000000804662,427.000002816319
24.5999999798834,63.8000000536442,431.999999664724
24.8999999899417,62.6000000402331,439.999999731779
24.6000000033528,61.9999999832362,410.000000637025
24.7000000201166,61.4999999798834,428.999999899417
24.8999999798834,61.3000000201166,428.000000100583
24.7000000067055,60.6000000234693,428.999999966472
24.7,60.4,418.0
24.4999999932945,59.5000000670552,411.000001475215
24.400000013411,60.4999998658896,432.999997049571
24.1000000201166,60.5999999932945,431.00000013411
23.9000000067055,61.3999999731779,424.000000234693
23.9,61.5,421.000000335276
23.8999999899417,61.5000000301748,431.000001106411
23.8000000100583,61.7999999698252,441.999998893589
23.7000000033528,62.3999999798834,430.000000402331
23.5,62.6,443.0
23.6,62.0999999798834,434.999999731779
23.6,61.8000000402331,431.000000536442
23.5000000067055,61.0000000536442,438.999999463558
23.4000000033528,60.8000000067055,440.999999932945
23.2999999966472,60.2000000067055,435.000000637025
23.2000000201166,60.4000000301748,453.999999396503
23.3999999798834,60.6999999698252,448.000000603497
23.3000000033528,60.300000013411,426.000000737608
23.4,60.6,433.0
23.1000000067055,61.2000000201166,437.000000402331
23.199999986589,61.4999999597669,442.999999195337
23.000000013411,61.4000000067055,439.000000268221
22.9000000033528,61.8999999832362,437.000000067055
22.7,62.5000000268221,437.000000100583
22.6999999798834,63.300000070408,440.00000070408
22.5000000201166,63.999999929592,446.99999929592
22.5,64.5999999798834,448.999999932945
22.3,64.7,462.0
22.2999999932945,65.6999999932945,478.999998927117
22.200000013411,65.600000013411,463.000002145767
21.9000000201166,66.0999999664724,459.000000268221
21.9999999966472,66.2999999932945,449.000000335276
21.8,66.4999999966472,476.999998759478
21.7999999798834,66.4000000502914,440.000002313405
21.6000000201166,66.8999999497086,462.999997686595
21.6999999966472,66.7000000067055,460.000000100583
21.5,66.8,440.0
21.700000013411,66.8000000402331,434.000000670552
21.8999999731779,67.3999999195338,443.999998658896
21.9,67.599999986589,432.000000804663
22.0999999932945,67.7999999932945,438.999999765307
22.2000000033528,68.5000000368804,448.999999597669
22.2999999798834,69.6000000402331,437.000000603497
22.1000000201166,69.9999999597669,442.999999396503
22.1,70.2999999899417,450.999999731779
22.2,70.9,448.0
22.2000000067055,71.6000000067055,442.000000469387
22.299999986589,71.6999999865889,448.999999061227
22.0000000201166,72.6999999329448,433.000001072884
22.0999999966472,73.1999999832362,456.999999195337
22.0000000033528,73.5000000134111,440.000000368804
22.0999999798834,73.900000070408,451.000000402331
21.9000000201166,74.599999929592,454.999999597669
21.8000000033528,74.7999999932945,447.000000268221
21.8,75.5,451.0
21.899999986589,75.5000000268221,451.0
21.7000000268221,75.8999999463558,451.0
21.7999999932945,76.4999999597669,464.999999061227
21.8,76.7999999899417,445.000000670552
21.6000000067055,77.300000013411,451.000000033528
21.7999999798834,77.7000000201166,451.999999396503
